Date,Object,Price,Location,Category,Object Type,Link
2018-12-23 00:00:00,"Sold  Dec 23, 2018 **  EAGLE on LITUUS and ROMA **Ancient Silver Roman Ring **AMAZING **",54.0,Serbia,Roman,?,https://www.ebay.com/itm/EAGLE-on-LITUUS-and-ROMA-Ancient-Silver-Roman-Ring-AMAZING/302999650690?hash=item468c2fc182%3Ag%3ACZkAAOSwfvtcFu%7EE&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 ANCIENT ROMAN BRONZE FRAGMENT OF A MACE",6.45,Bosnia and Herzegovina,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-BRONZE-FRAGMENT-OF-A-MACE/264080929714?hash=item3d7c7333b2%3Ag%3At-AAAOSwGBRcDVpL&LH_Auction=1
2018-12-26 00:00:00,"Sold  Dec 26, 2018 5 Ancient Roman Yellow Larger Glass Beads Estimated 100 BC - 600 AD Artifacts",9.95,United States,Roman,?,https://www.ebay.com/itm/5-Ancient-Roman-Yellow-Larger-Glass-Beads-Estimated-100-BC-600-AD-Artifacts/273618702429?hash=item3fb4f2105d%3Ag%3AWK0AAOSwFAtb4xDz&LH_Auction=1
2018-11-16 00:00:00,"Sold  Nov 16, 2018 ROMAN ANCIENT ARTIFACT BRONZE RING 2nd-1st Century BC",8.39,United Kingdom,Roman,?,https://www.ebay.com/itm/ROMAN-ANCIENT-ARTIFACT-BRONZE-RING-2nd-1st-Century-BC/292810438701?hash=item442cdcb82d%3Ag%3AgHwAAOSwE%7EZb51O9&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 Roman  solid 22k gold Stunning Ring With 2 Head Wild animal  5.2 grams    #8F",408.88,United States,Roman,?,https://www.ebay.com/itm/Roman-solid-22k-gold-Stunning-Ring-With-2-Head-Wild-animal-5-2-grams-8F/273644343210?hash=item3fb6794faa%3Ag%3AhDAAAOSwS4Vb5IJY&LH_Auction=1
2018-11-04 00:00:00,"Sold  Nov 4, 2018 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (4)",17.13,United Kingdom,Egyptian,?,https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-4/312287073503?hash=item48b5c294df%3Ag%3AHMAAAOSwUVhb2GAh&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 VERY RARE ANCIENT NEAR EASTERN SEAL 300 BC (4)",7.1,United Kingdom,Near east,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-NEAR-EASTERN-SEAL-300-BC-4/312394290567?hash=item48bc269587%3Ag%3AY9AAAOSwnZJcHkui&LH_Auction=1
2018-11-20 00:00:00,"Sold  Nov 20, 2018 Stunning  Ancient Roman Silver ring Senatorial Legionary SPQR Eagle",20.5,Bulgaria,Roman,?,https://www.ebay.com/itm/Stunning-Ancient-Roman-Silver-ring-Senatorial-Legionary-SPQR-Eagle/183534219064?hash=item2abb7def38%3Ag%3A86MAAOSwYYpb6vfQ&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 Rare ancient Near Eastern stone bead seal , 300 bc .",4.13,United Kingdom,Near east,?,https://www.ebay.com/itm/Rare-ancient-Near-Eastern-stone-bead-seal-300-bc/254058426215?hash=item3b270fef67%3Ag%3AcpQAAOSwpLVcNJyn&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 ** EXTRAORDINARY ** Ancient ROMAN BILLON Bronze Legionary ring ** COCKFIGHT **",13.5,Paracin,Roman,?,https://www.ebay.com/itm/EXTRAORDINARY-Ancient-ROMAN-BILLON-Bronze-Legionary-ring-COCKFIGHT/352503911427?hash=item5212ded403%3Ag%3AanwAAOSwtmNb2jNd&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 3 Ancient Celtic Clay Beads Celts VERY RARE!  TOP !!",3.25,Germany,Celt,?,https://www.ebay.com/itm/3-Ancient-Celtic-Clay-Beads-Celts-VERY-RARE-TOP/143040654576?hash=item214de32cf0%3Ag%3AsNcAAOSwcs1cB%7EPq&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 Colorful Group of 3 Sahara Neolithic Artifacts - Authentic",21.05,United States,Pre-historic,?,https://www.ebay.com/itm/Colorful-Group-of-3-Sahara-Neolithic-Artifacts-Authentic/264074846762?hash=item3d7c16622a%3Ag%3AhRQAAOSw87lcCDVG&LH_Auction=1
2019-01-02 00:00:00,"Sold  Jan 2, 2019 AUTHENTIC LOT OF 9 ROMAN / MEDIEVAL BRONZE RINGS FOR CLEANING - WEARABLE - H803",25.81,United Kingdom,Roman,?,https://www.ebay.com/itm/AUTHENTIC-LOT-OF-9-ROMAN-MEDIEVAL-BRONZE-RINGS-FOR-CLEANING-WEARABLE-H803/254033246953?hash=item3b258fbae9%3Ag%3AvFAAAOSwb15cG2j1&LH_Auction=1
2018-11-15 00:00:00,"Sold  Nov 15, 2018 1 Ancient Neolithic Carnelian, Agate Ear Plug, Stone Age, VERY RARE !!",12.5,Germany,Pre-historic,?,https://www.ebay.com/itm/1-Ancient-Neolithic-Carnelian-Agate-Ear-Plug-Stone-Age-VERY-RARE/153254870848?hash=item23aeb3bf40%3Ag%3Asc8AAOSwukZb5xYw&LH_Auction=1
2018-12-01 00:00:00,"Sold  Dec 1, 2018 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING 300BC SUPER QUALITY (3)",18.7,United Kingdom,Near east,?,https://www.ebay.com/itm/RARE-BEAUTIFUL-PHOENICIAN-DECORATIVE-FINGER-RING-300BC-SUPER-QUALITY-3/312338861719?hash=item48b8d8ce97%3Ag%3Az8wAAOSwF1tb%7EC70&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Rare Ancient Antique Islamic Sultans Ring Bronze Amazing with Wonderful Stone",15.0,Morocco,Islamic,?,https://www.ebay.com/itm/Rare-Ancient-Antique-Islamic-Sultans-Ring-Bronze-Amazing-with-Wonderful-Stone/183565231176?hash=item2abd572448%3Ag%3AqlsAAOSwlAFb8Ks9&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 VERY FINE MUSEUM WORTHY ANTIQUE PLATE PERSIANS ISLAMIC SILVER INLAID COPPER TRAY",28.0,Jordan,Near east,?,https://www.ebay.com/itm/VERY-FINE-MUSEUM-WORTHY-ANTIQUE-PLATE-PERSIANS-ISLAMIC-SILVER-INLAID-COPPER-TRAY/123498916105?hash=item1cc11be909%3Ag%3AlwcAAOSwJ%7Exb8cGe&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 VERY RARE ANCIENT EGYPTIAN GLAZED WOODEN PANEL WITH PAINTED SCENE",294.26,United Kingdom,Egyptian,?,https://www.ebay.com/itm/VERY-RARE-ANCIENT-EGYPTIAN-GLAZED-WOODEN-PANEL-WITH-PAINTED-SCENE/153314062658?hash=item23b23af142%3Ag%3APbYAAOSwVcZcHs6n&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 6 Ancient Neolithic Flint Arrowheads, Stone Age, VERY RARE !!  TOP !!",13.5,Germany,Pre-historic,?,https://www.ebay.com/itm/6-Ancient-Neolithic-Flint-Arrowheads-Stone-Age-VERY-RARE-TOP/153328110133?hash=item23b3114a35%3Ag%3A6s0AAOSwIGxcL1xF&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 Roman Owl of Minerva earrings in 22 kt Gold on fine Pewter",7.73,United Kingdom,Roman,?,https://www.ebay.com/itm/Roman-Owl-of-Minerva-earrings-in-22-kt-Gold-on-fine-Pewter/143048191242?hash=item214e562d0a%3Ag%3A0OsAAOSwr%7EdZkdgP&LH_Auction=1
2018-10-22 00:00:00,"Sold  Oct 22, 2018 102. Roman Seal Ring",5.76,Slovakia,Roman,?,https://www.ebay.com/itm/102-Roman-Seal-Ring/223193539292?hash=item33f75f22dc%3Ag%3AY-UAAOSwgSpbx348&LH_Auction=1
2018-10-22 00:00:00,"Sold  Oct 22, 2018 47. Roman Ring",4.9,,Roman,?,
2019-01-19 00:00:00,"Sold  Jan 19, 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (1)",1.28,United Kingdom,Indus,?,https://www.ebay.com/itm/RARE-ANCIENT-GANDHARA-BRONZE-BIRD-NICE-QUALITY-1/312428181220?hash=item48be2bb6e4%3Ag%3Ax8UAAOSwLX5cPI75&LH_Auction=1
2019-01-01 00:00:00,"Sold  Jan 1, 2019 GOING OUT OF BUSINESS SALE!  Terracotta GOBLET ~ISRAEL~ TIME OF MOSES! 1500BC",28.0,United States,Near east,?,https://www.ebay.com/itm/GOING-OUT-OF-BUSINESS-SALE-Terracotta-GOBLET-ISRAEL-TIME-OF-MOSES-1500BC/401668595769?hash=item5d85506039%3Ag%3AMJcAAOSwVP5cHuq7&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 RARE ANCIENT NEAR EASTERN LAPIS LAZULI SEAL 300 BC (2)",29.68,United Kingdom,Near east,?,https://www.ebay.com/itm/RARE-ANCIENT-NEAR-EASTERN-LAPIS-LAZULI-SEAL-300-BC-2/312394617916?hash=item48bc2b943c%3Ag%3AKsMAAOSwFURcHnW5&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 rare ancient solid ring bronze roman legionary artifact antique amazing",0.99,Morocco,Roman,?,https://www.ebay.com/itm/rare-ancient-solid-ring-bronze-roman-legionary-artifact-antique-amazing/292817262377?hash=item442d44d729%3Ag%3AwBQAAOSw%7Ellb7Gjc&LH_Auction=1
2018-12-06 00:00:00,"Sold  Dec 6, 2018 LOVELY rare ancient solid ring bronze roman legionary artifact antique amazing",0.99,Morocco,Roman,?,https://www.ebay.com/itm/LOVELY-rare-ancient-solid-ring-bronze-roman-legionary-artifact-antique-amazing/173673625098?hash=item286fc1360a%3Ag%3ALPMAAOSwaPNcBXoW&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Roman bronze key",5.5,Slovakia,Roman,?,https://www.ebay.com/itm/Roman-bronze-key/303011006725?hash=item468cdd0905%3Ag%3AR4AAAOSwQH5cJhww&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 ** TRISKELION - three horse heads  ** ancient SILVER CELTIC ring !!!",46.0,,Celt,?,
2018-11-04 00:00:00,"Sold  Nov 4, 2018 SMALL VIKING ANCIENT ARTIFACT BRONZE RING WITH HUNTING SCENE",13.55,United States,Viking,?,https://www.ebay.com/itm/SMALL-VIKING-ANCIENT-ARTIFACT-BRONZE-RING-WITH-HUNTING-SCENE/183508225643?hash=item2ab9f14e6b%3Ag%3A7eMAAOSw46Fb1gYd&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 Four Egyptian God Amulets in Fine Pewter - Anubis, Bast, Horus, Osiris",12.89,United Kingdom,Egyptian,?,https://www.ebay.com/itm/Four-Egyptian-God-Amulets-in-Fine-Pewter-Anubis-Bast-Horus-Osiris/142997125190?hash=item214b4af846%3Ag%3AwEsAAOSwYaFWf%7Ejq&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 Ancient Roman agate vintage brass ring",15.0,Thailand,Roman,?,https://www.ebay.com/itm/Ancient-Roman-agate-vintage-brass-ring/123535737455?hash=item1cc34dc26f%3Ag%3AgH4AAOSwZbVcDWiv&LH_Auction=1
2018-12-04 00:00:00,"Sold  Dec 4, 2018 Lot of 11x Ancient Roman Knifes L=90-140mm",31.0,Netherlands,Roman,?,https://www.ebay.com/itm/Lot-of-11x-Ancient-Roman-Knifes-L-90-140mm/223256957713?hash=item33fb26d311%3Ag%3AtogAAOSwXWhb%7EWMX&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 1 Ancient Neolithic Carnelian Ear Plug, Stone Age, VERY RARE !!",5.5,Germany,Pre-historic,?,https://www.ebay.com/itm/1-Ancient-Neolithic-Carnelian-Ear-Plug-Stone-Age-VERY-RARE/143061897076?hash=item214f274f74%3Ag%3A2AoAAOSwcVpcHoDY&LH_Auction=1
2018-11-15 00:00:00,"Sold  Nov 15, 2018 Super Roman Brooch",13.55,,Roman,?,
2018-12-03 00:00:00,"Sold  Dec 3, 2018 e. MOJAVE DESERT LAKE MANIX PALEOLITHIC  STONE NEOLITHIC HANDAXE ARTIFACT",14.99,,Pre-historic,?,
2019-01-13 00:00:00,"Sold  Jan 13, 2019 Sahara Neolithic Stemmed Point - Dark Red Agate - Authentic",8.5,United States,Pre-historic,?,https://www.ebay.com/itm/Sahara-Neolithic-Stemmed-Point-Dark-Red-Agate-Authentic/264122065208?hash=item3d7ee6e138%3Ag%3AyT0AAOSw1rpcMpxp&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Bronze ring with key, Rome, 2th century no. 3",20.51,Ukraine,Roman,?,https://www.ebay.com/itm/Bronze-ring-with-key-Rome-2th-century-no-3/123555042048?hash=item1cc4745300%3Ag%3AL6wAAOSw%7EBRcG4iW&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Bronze ring with key, Rome, 2th century no. 2",21.5,Czech Republic,Roman,?,https://www.ebay.com/itm/Bronze-ring-with-key-Rome-2th-century-no-2/123554896803?hash=item1cc4721ba3%3Ag%3A9yUAAOSwnZJcG2SZ&LH_Auction=1
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Unique Colors Sulimani Lovely Agate Stone With Beautiful Banded Stone Beads # u7",15.0,United States,Islamic,?,https://www.ebay.com/itm/Unique-Colors-Sulimani-Lovely-Agate-Stone-With-Beautiful-Banded-Stone-Beads-u7/223216081971?hash=item33f8b71c33%3Ag%3A0egAAOSwoZlb3dai&LH_Auction=1
2018-11-06 00:00:00,"Sold  Nov 6, 2018 X-MAS SALES ONLY,A SUPERB,DETECTOR FIND,VIKING PERIOD BRONZE RING.POLISHED.",46.46,United Kingdom,Viking,?,https://www.ebay.com/itm/X-MAS-SALES-ONLY-A-SUPERB-DETECTOR-FIND-VIKING-PERIOD-BRONZE-RING-POLISHED/312287466814?hash=item48b5c8953e%3Ag%3Ahw0AAOSwhu9b2K86&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Celtic ROMAN EVIL EYE Ancient Bronze RING",2.25,,Celt,?,
2018-11-27 00:00:00,"Sold  Nov 27, 2018 ROMAN LEAD PERSONAL SEAL WITH *SELASIO POLEOS* LATIN INSCRIPTION+++",49.99,Norway,Roman,?,https://www.ebay.com/itm/ROMAN-LEAD-PERSONAL-SEAL-WITH-SELASIO-POLEOS-LATIN-INSCRIPTION/323572063769?hash=item4b5665de19%3Ag%3AG7cAAOSwnr9bVP-w&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 FANTASTIC RARE CHINESE CARNELIAN SEAL VERY NICE AND INTEREST  2.5gr 22.5mm",25.81,United Kingdom,China,?,https://www.ebay.com/itm/FANTASTIC-RARE-CHINESE-CARNELIAN-SEAL-VERY-NICE-AND-INTEREST-2-5gr-22-5mm/312355945516?hash=item48b9dd7c2c%3Ag%3AcCUAAOSweRdcB50f&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 *SC* DECORATED BRONZE FOOD BOWL, ROMAN PERIOD, 1st mill BC-2nd cent AD!",89.0,Denmark,Roman,?,https://www.ebay.com/itm/SC-DECORATED-BRONZE-FOOD-BOWL-ROMAN-PERIOD-1st-mill-BC-2nd-cent-AD/332986083973?hash=item4d87846a85%3Ag%3A82sAAOSwtaBcCAtT&LH_Auction=1
2018-12-20 00:00:00,"Sold  Dec 20, 2018 2 Ancient Roman Red Jasper Beads, Romans VERY RARE!  TOP!",0.99,United States,Roman,?,https://www.ebay.com/itm/2-Ancient-Roman-Red-Jasper-Beads-Romans-VERY-RARE-TOP/153304777129?hash=item23b1ad41a9%3Ag%3AHdUAAOSwAopcFSGU&LH_Auction=1
2018-11-19 00:00:00,"Sold  Nov 19, 2018 Viking Warrior Solid Bronze Ring Decorated - Very Rare Wearable Ancient Artifact",0.01,Morocco,Viking,?,https://www.ebay.com/itm/Viking-Warrior-Solid-Bronze-Ring-Decorated-Very-Rare-Wearable-Ancient-Artifact/173632238660?hash=item286d49b444%3Ag%3AlrUAAOSwE-5bxmHf&LH_Auction=1
2018-11-21 00:00:00,"Sold  Nov 21, 2018 AUTHENTIC CRUSADERS BRONZE RING W/ STAR OF BETHLEHEM - WEARABLE - H318",16.78,United Kingdom,Near east,?,https://www.ebay.com/itm/AUTHENTIC-CRUSADERS-BRONZE-RING-W-STAR-OF-BETHLEHEM-WEARABLE-H318/253978956432?hash=item3b22535290%3Ag%3AGIsAAOSwHnJb6vBU&LH_Auction=1
2018-12-08 00:00:00,"Sold  Dec 8, 2018 Ancient Roman 3 Kings Face Garnet stone  22k karat Gold Unique Ring 6,63 gr  #6z",460.0,Thailand,Roman,?,https://www.ebay.com/itm/Ancient-Roman-3-Kings-Face-Garnet-stone-22k-karat-Gold-Unique-Ring-6-63-gr-6z/273592824408?hash=item3fb3673258%3Ag%3AhOwAAOSwUxlcBYuM&LH_Auction=1
2018-12-24 00:00:00,"Sold  Dec 24, 2018 ANCIENT ROMAN SILVER SENATORIAL LEGIONARY RING Legio XIX FORTUNA 22MM",233.5,Bulgaria,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-SILVER-SENATORIAL-LEGIONARY-RING-Legio-XIX-FORTUNA-22MM/223288768698?hash=item33fd0c38ba%3Ag%3AdTcAAOSwzcNcGBh8&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 RARE ROMAN PERIOD FIND, GAME KNUCKLEBONE DIE-PENDANT+++AS FOUND CONDITION+++",39.99,Norway,Roman,?,https://www.ebay.com/itm/RARE-ROMAN-PERIOD-FIND-GAME-KNUCKLEBONE-DIE-PENDANT-AS-FOUND-CONDITION/223295153209?hash=item33fd6da439%3Ag%3Ah3sAAOSwPchaCiYa&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 Two Roman Oil Lamps.",77.44,,Roman,?,
2018-11-04 00:00:00,"Sold  Nov 4, 2018 ANCIENT ROMAN DECORATED SALT/PEPPER POT WITH PICTORIAL SCENE 2nd-3rd Cent AD (1)",5.3,United Kingdom,Roman,?,https://www.ebay.com/itm/ANCIENT-ROMAN-DECORATED-SALT-PEPPER-POT-WITH-PICTORIAL-SCENE-2nd-3rd-Cent-AD-1/312287039044?hash=item48b5c20e44%3Ag%3AJLUAAOSwr2FdI&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 LOW OUTBID1$!! MEGA BIG 120 PCS!! VIKING-MEDEVIL-BYNZTANTINE-ROMAN VALUE 6000$!!",119.5,Sweden,Viking,?,https://www.ebay.com/itm/LOW-OUTBID1-MEGA-BIG-120-PCS-VIKING-MEDEVIL-BYNZTANTINE-ROMAN-VALUE-6000/223234279888?hash=item33f9ccc9d0%3Ag%3ApuoAAOSwZ%7EtbnRlL&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 5 Ancient Neolithic Quartz, Rock Crystal Beads, Stone Age, VERY RARE !!",8.62,Germany,Pre-historic,?,https://www.ebay.com/itm/5-Ancient-Neolithic-Quartz-Rock-Crystal-Beads-Stone-Age-VERY-RARE/153225893436?hash=item23acf9963c%3Ag%3AlOMAAOSwkvtby0QF&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 22 kt gp Roman Snake Ring",6.44,United Kingdom,Roman,?,https://www.ebay.com/itm/22-kt-gp-Roman-Snake-Ring/143011945182?hash=item214c2d1ade%3Ag%3AvWgAAOSwVYhb6ttp&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 EGYPTIAN HIEROGLYPHIC SHABTI, LATE PERIOD 664 - 332 BC (4)",27.1,United Kingdom,Egyptian,?,https://www.ebay.com/itm/EGYPTIAN-HIEROGLYPHIC-SHABTI-LATE-PERIOD-664-332-BC-4/312317310557?hash=item48b78ff65d%3Ag%3AZaYAAOSwUu5b6sUo&LH_Auction=1
2018-11-12 00:00:00,"Sold  Nov 12, 2018 Antique زوج خرز سليماني روحانيSpiritual pair of Sulimani Agate Kharas Amulets",71.0,,Islamic,?,
2018-11-04 00:00:00,"Sold  Nov 4, 2018 Gold gilding lovely  Unique Ring With Ancient Roman Glass   # 5S",31.0,Israel,Roman,?,https://www.ebay.com/itm/Gold-gilding-lovely-Unique-Ring-With-Ancient-Roman-Glass-5S/273534174824?hash=item3fafe84668%3Ag%3A3vIAAOSwhnhb2Jk7&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 SUPERB MEDIEVAL ISLAMIC BRONZE ROUND SEAL",7.1,,Islamic,?,
2019-01-13 00:00:00,"Sold  Jan 13, 2019 "" Legio IV Flavia Felix ""  ANCIENT SILVER ROMAN  RING!!!!LEGIONARY!!!!",128.5,,Roman,?,
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Rare Ancient VIKING SILVER Bronze RING 9-10 AD century ARTIFACT Magnificent RING",28.0,Morocco,Viking,?,https://www.ebay.com/itm/Rare-Ancient-VIKING-SILVER-Bronze-RING-9-10-AD-century-ARTIFACT-Magnificent-RING/173627221870?hash=item286cfd276e%3Ag%3AeNYAAOSw01Jbgdwj&LH_Auction=1
2019-01-09 00:00:00,"Sold  Jan 9, 2019 Tiny Roman Ring",7.74,,Roman,?,
2018-11-11 00:00:00,"Sold  Nov 11, 2018 A264. Byzantine style bronze seal/stamp",12.0,Bulgaria,Byzantine,?,https://www.ebay.com/itm/A264-Byzantine-style-bronze-seal-stamp/232993242954?hash=item363f7abf4a%3Ag%3AijAAAOSwT0pbsnD1&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 ROMAN BRONZE RING",0.99,Paracin,Roman,?,https://www.ebay.com/itm/ROMAN-BRONZE-RING/323618203520?hash=item4b5925e780%3Ag%3ATzcAAOSw7HhcIAxT&LH_Auction=1
2018-11-11 00:00:00,"Sold  Nov 11, 2018 SHARP-Ptolemaic Period Circa 300 BC Bronze Triple Blade Socketed Arrowhead",8.4,Cyprus,Egyptian,?,https://www.ebay.com/itm/SHARP-Ptolemaic-Period-Circa-300-BC-Bronze-Triple-Blade-Socketed-Arrowhead/202489077893?hash=item2f254a2085%3Ag%3AXtEAAOSwHt1b205M&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 LOT OF 6 ANCIENT ROMAN VIKING MEDIEVAL BRONZE ENGRAVED RING",25.8,,Viking,?,
2019-01-16 00:00:00,"Sold  Jan 16, 2019 ANCIENT IRON CELTIC AXE",20.5,Serbia,Celt,?,https://www.ebay.com/itm/ANCIENT-IRON-CELTIC-AXE/183628500502?hash=item2ac11c8e16%3Ag%3AXG4AAOSw%7EHFcNjul&LH_Auction=1
2018-12-29 00:00:00,"Sold  Dec 29, 2018 NEOLITHIC  FLINT HANDAXE WITH BANDING COLOURATION",1.55,United Kingdom,Pre-historic,?,https://www.ebay.com/itm/NEOLITHIC-FLINT-HANDAXE-WITH-BANDING-COLOURATION/352548711110?hash=item52158a6ac6%3Ag%3AUBwAAOSwtcRcB50M&LH_Auction=1
2018-11-11 00:00:00,"Sold  Nov 11, 2018 ULTRA RARE STONE AGE ANCIENT NEOLITHIC ANTHROMORPHIC VINCA BUST, 4500BC (3)",21.17,United Kingdom,Pre-historic,?,https://www.ebay.com/itm/ULTRA-RARE-STONE-AGE-ANCIENT-NEOLITHIC-ANTHROMORPHIC-VINCA-BUST-4500BC-3/312300558797?hash=item48b69059cd%3Ag%3ArwYAAOSwAE9b4YKc&LH_Auction=1
2018-11-30 00:00:00,"Sold  Nov 30, 2018 Lot of 5 terracotta Greco Roman Fine heads Egypt 1st century BC- 1st CE",73.0,,Greek,?,
2018-11-13 00:00:00,"Sold  Nov 13, 2018 GENUINE ANCIENT ROMAN BRONZE RING--DETECTOR FIND",42.59,United Kingdom,Roman,?,https://www.ebay.com/itm/GENUINE-ANCIENT-ROMAN-BRONZE-RING-DETECTOR-FIND/352508963917?hash=item52132bec4d%3Ag%3AMQ4AAOSwOkxb4fyw&LH_Auction=1
2018-10-26 00:00:00,"Sold  Oct 26, 2018 25 Ancient Neolithic Quartz, Rock Crystal, Stone Beads, Stone Age, RARE !!",31.0,Germany,Pre-historic,?,https://www.ebay.com/itm/25-Ancient-Neolithic-Quartz-Rock-Crystal-Stone-Beads-Stone-Age-RARE/153227011957?hash=item23ad0aa775%3Ag%3AmdEAAOSwenJbzKES&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 ROMAN LEGIONARY ARCHER SILVER RING",59.37,,Roman,?,
2018-11-25 00:00:00,"Sold  Nov 25, 2018 VERY RARE PHOENICIAN GLASS BIRD BEAD 300BC SUPER QUALITY (8)",13.55,Cyprus,Near east,?,https://www.ebay.com/itm/VERY-RARE-PHOENICIAN-GLASS-BIRD-BEAD-300BC-SUPER-QUALITY-8/312330223304?hash=item48b854fec8%3Ag%3AYsUAAOSwMjpb9Hno&LH_Auction=1
2018-11-11 00:00:00,"Sold  Nov 11, 2018  ** LEGIONARY EAGLE- LEGIO X  EQUESTRIS **Ancient Silver Legionary Roman Ring",132.5,Greece,Roman,?,https://www.ebay.com/itm/LEGIONARY-EAGLE-LEGIO-X-EQUESTRIS-Ancient-Silver-Legionary-Roman-Ring/264023933979?hash=item3d790d841b%3Ag%3AmoAAAOSwBkBb34xk&LH_Auction=1
2019-01-08 00:00:00,"Sold  Jan 8, 2019 PAIR OF FINE AUTHENTIC POLISHED CELTS FROM OLD CHICAGO ARTIFACT COLLECTION",78.77,United States,Celt,?,https://www.ebay.com/itm/PAIR-OF-FINE-AUTHENTIC-POLISHED-CELTS-FROM-OLD-CHICAGO-ARTIFACT-COLLECTION/392193567249?hash=item5b508eea11%3Ag%3ACAwAAOSw2hxcE8oY&LH_Auction=1
2018-12-24 00:00:00,"Sold  Dec 24, 2018 Ancient Jewelry Man's Ring Bronze? 2,000 Years Old Antique Roman Medieval ?????",7.5,United States,Roman,?,https://www.ebay.com/itm/Ancient-Jewelry-Mans-Ring-Bronze-2-000-Years-Old-Antique-Roman-Medieval/143051940353?hash=item214e8f6201%3Ag%3A5pQAAOSwosdcFAIN&LH_Auction=1
2019-01-10 00:00:00,"Sold  Jan 10, 2019 Rare ancient near eastern bead seal , 300 bc .",5.42,United Kingdom,Near east,?,https://www.ebay.com/itm/Rare-ancient-near-eastern-bead-seal-300-bc/264119955229?hash=item3d7ec6af1d%3Ag%3A41MAAOSwsZhcMNhg&LH_Auction=1
2018-11-08 00:00:00,"Sold  Nov 8, 2018 METAL DETECTOR FINDS ANCIENT ROMAN BRONZE RING",4.13,United Kingdom,Roman,?,https://www.ebay.com/itm/METAL-DETECTOR-FINDS-ANCIENT-ROMAN-BRONZE-RING/153238996346?hash=item23adc1857a%3Ag%3ANyMAAOSw-4Jb2HLj&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 Ancient silver Roman lapis lazuli intaglio Lion Seal stone Lovely Ring",13.5,United Kingdom,Roman,?,https://www.ebay.com/itm/Ancient-silver-Roman-lapis-lazuli-intaglio-Lion-Seal-stone-Lovely-Ring/132896187690?hash=item1ef13ae52a%3Ag%3AGh4AAOSwvGZcFOZQ&LH_Auction=1
2018-10-27 00:00:00,"Sold  Oct 27, 2018 RARE NEOLITHIC, STONE AGE SCRAPER FROM THE BALKANS+++",29.99,Israel,Pre-historic,?,https://www.ebay.com/itm/RARE-NEOLITHIC-STONE-AGE-SCRAPER-FROM-THE-BALKANS/223197315942?hash=item33f798c366%3Ag%3AUioAAOSwWwtbSRnb&LH_Auction=1
