Date,Object,Price,Location,Category,Link
2018-12-20 00:00:00,"Sold  Dec 20, 2018 Wonderful Persian Nishapur Turquoise Stone With Unique Persian King Intaglio #5A",22.5,United States,islamic,https://www.ebay.com/itm/Wonderful-Persian-Nishapur-Turquoise-Stone-With-Unique-Persian-King-Intaglio-5A/223279655436?hash=item33fc812a0c%3Ag%3AemMAAOSwiOZcD01u&LH_Auction=1
2018-10-29 00:00:00,"Sold  Oct 29, 2018 ANCIENT CELTIC ROMAN UNKNOWN LEAD GODDESS FIGURINE FOUND NEAR DANUBE RIVER",261.0,,celt,
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Barbarian / Celtic bracelet",78.0,United Kingdom,celt,https://www.ebay.com/itm/Barbarian-Celtic-bracelet/302981205826?hash=item468b164f42%3Ag%3AL5cAAOSwLeFcBC4g&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018 Persian Nishapur Lovely Turquoise With Wonderful Old Silver Unique Ring # 76 N T",122.5,Thailand,islamic,https://www.ebay.com/itm/Persian-Nishapur-Lovely-Turquoise-With-Wonderful-Old-Silver-Unique-Ring-76-N-T/223194307750?hash=item33f76adca6%3Ag%3AAIIAAOSw4VpbyFYR&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 SNAKE ** CELTIC  Bronze BRACELET **",20.5,United Kingdom,celt,https://www.ebay.com/itm/SNAKE-CELTIC-Bronze-BRACELET/163382174615?hash=item260a562397%3Ag%3AUTwAAOSw3T5b8eqS&LH_Auction=1
2019-01-01 00:00:00,"Sold  Jan 1, 2019 Persian Antique Big Ceramic Big Bowl 4 Fish Islamic Writing Rare Piece",49.0,Thailand,islamic,https://www.ebay.com/itm/Persian-Antique-Big-Ceramic-Big-Bowl-4-Fish-Islamic-Writing-Rare-Piece/163450629100?hash=item260e6aabec%3Ag%3AzYAAAOSwCXhcIlfH&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 Authentic Set of 4 Pre Columbian Mezcala Green Stone beads Aztec Mayan Olmec",22.49,United States,america,https://www.ebay.com/itm/Authentic-Set-of-4-Pre-Columbian-Mezcala-Green-Stone-beads-Aztec-Mayan-Olmec/303020894264?hash=item468d73e838%3Ag%3APM0AAOSwCCRcMiow&LH_Auction=1
2018-12-14 00:00:00,"Sold  Dec 14, 2018 Franklin Mint, The Fighting Men of the American Revolution - S Carolina Private",14.0,United States,america,https://www.ebay.com/itm/Franklin-Mint-The-Fighting-Men-of-the-American-Revolution-S-Carolina-Private/332934064346?hash=item4d846aa8da%3Ag%3Au50AAOSwgotcAiGn&LH_Auction=1
2019-01-07 00:00:00,"Sold  Jan 7, 2019 PRE-HISTORIC POTTERY HEADS (AUTHENTIC) Double Jaguar Bundle #3 of 5",36.0,United States,pre-historic,https://www.ebay.com/itm/PRE-HISTORIC-POTTERY-HEADS-AUTHENTIC-Double-Jaguar-Bundle-3-of-5/303014008795?hash=item468d0ad7db%3Ag%3A1BMAAOSwUalb4J%7EI&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 ANCIENT CELTIC BRONZE SOLAR FIBULA BROOCH - 200 BC - RARE",1.0,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-SOLAR-FIBULA-BROOCH-200-BC-RARE/132882785062?hash=item1ef06e6326%3Ag%3A91UAAOSw-a1bK4-o&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Roman silver medical tool",41.0,Norway,roman,https://www.ebay.com/itm/Roman-silver-medical-tool/292771772090?hash=item442a8eb6ba%3Ag%3A14IAAOSwmNlbw5L0&LH_Auction=1
2018-11-13 00:00:00,"Sold  Nov 13, 2018 Old silver Antique Islamic Writing Agate Stone Rare wonderful ring",9.99,,islamic,
2019-01-01 00:00:00,"Sold  Jan 1, 2019 EXCELLENT BRONZE AGE DECORATED SPIRAL BRACELET - BANGLE",29.0,Germany,bronze age,https://www.ebay.com/itm/EXCELLENT-BRONZE-AGE-DECORATED-SPIRAL-BRACELET-BANGLE/192767543530?hash=item2ce1d748ea%3Ag%3AIJ4AAOSw-pNbxJR7&LH_Auction=1
2018-12-28 00:00:00,"Sold  Dec 28, 2018 Old stone Arabic writing fantastic agate seal  bronze  ring",19.5,Thailand,islamic,https://www.ebay.com/itm/Old-stone-Arabic-writing-fantastic-agate-seal-bronze-ring/123559875842?hash=item1cc4be1502%3Ag%3Au64AAOSwIABcH-cI&LH_Auction=1
2019-01-13 00:00:00,"Sold  Jan 13, 2019 4 Ancient Celtic Artefacts - Fibula",48.0,United Kingdom,celt,https://www.ebay.com/itm/4-Ancient-Celtic-Artefacts-Fibula/392209400229?hash=item5b518081a5%3Ag%3A4vEAAOSwMD5bDdhn&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Celtic iron brooch",15.5,United Kingdom,celt,https://www.ebay.com/itm/Celtic-iron-brooch/292872707014?hash=item443092dbc6%3Ag%3AiIYAAOSwsqdcFkZG&LH_Auction=1
2018-12-26 00:00:00,"Sold  Dec 26, 2018 yatagan ottom shword.gigant 90 sm ottoman yatagan .shamshir pala kilich.",730.0,Georgia,islamic,https://www.ebay.com/itm/yatagan-ottom-shword-gigant-90-sm-ottoman-yatagan-shamshir-pala-kilich/233057108929?hash=item36434943c1%3Ag%3AaWsAAOSw76lcGsvy&LH_Auction=1
2019-01-06 00:00:00,"Sold  Jan 6, 2019 ISLAMIC ,JADE STONE ENGRAVED YAD ALLAH FOOGH AY DIHAM, THE HAND OF GOD ABOVE ALL",26.0,United Kingdom,islamic,https://www.ebay.com/itm/ISLAMIC-JADE-STONE-ENGRAVED-YAD-ALLAH-FOOGH-AY-DIHAM-THE-HAND-OF-GOD-ABOVE-ALL/382697217478?hash=item591a881dc6%3Ag%3AjNgAAOSwa3lcJQIO&LH_Auction=1
2019-01-11 00:00:00,"Sold  Jan 11, 2019 Franklin Mint, The Fighting Men of the American Revolution - Connecticut Trumpet",10.0,United States,america,https://www.ebay.com/itm/Franklin-Mint-The-Fighting-Men-of-the-American-Revolution-Connecticut-Trumpet/332997174511?hash=item4d882da4ef%3Ag%3A98wAAOSwGVFcAiIa&LH_Auction=1
2018-11-12 00:00:00,"Sold  Nov 12, 2018 ROMAN / CELTIC BRACELET, AUTHENTIC, WEARABLE, CLEANED",71.0,Austria,celt,https://www.ebay.com/itm/ROMAN-CELTIC-BRACELET-AUTHENTIC-WEARABLE-CLEANED/323530326502?hash=item4b53e901e6%3Ag%3ApuYAAOSwmBhb1eYV&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 (10282) Small Islamic ring.",9.99,,islamic,
2018-10-21 00:00:00,"Sold  Oct 21, 2018 LOT of 8pcs. SMALL OTTOMAN GOLD TURKISH TURKEY ISLAMIC COINS VERY RARE 5.57gram",450.0,Bulgaria,islamic,https://www.ebay.com/itm/LOT-of-8pcs-SMALL-OTTOMAN-GOLD-TURKISH-TURKEY-ISLAMIC-COINS-VERY-RARE-5-57gram/173600709101?hash=item286b6899ed%3Ag%3AHP0AAOSwd2xXQBga&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Roman knee brooch with silver wire",5.0,United Kingdom,roman,https://www.ebay.com/itm/Roman-knee-brooch-with-silver-wire/302964684553?hash=item468a1a3709%3Ag%3AKrQAAOSwEKxb8u9z&LH_Auction=1
2018-11-26 00:00:00,"Sold  Nov 26, 2018 A panel decorated with Islamic inscriptions on stone handmade",5.5,Turkey,islamic,https://www.ebay.com/itm/A-panel-decorated-with-Islamic-inscriptions-on-stone-handmade/143022750719?hash=item214cd1fbff%3Ag%3AoKoAAOSwG1Jb5IzI&LH_Auction=1
2018-11-03 00:00:00,"Sold  Nov 3, 2018 Yamani Rare Old Agate Stone With Wonderful Writing Holy Quran Verses  # Q7V786 i",15.0,Thailand,islamic,https://www.ebay.com/itm/Yamani-Rare-Old-Agate-Stone-With-Wonderful-Writing-Holy-Quran-Verses-Q7V786-i/223202430335?hash=item33f7e6cd7f%3Ag%3AoUcAAOSwypZb0KXN&LH_Auction=1
2018-11-19 00:00:00,"Sold  Nov 19, 2018 Gold gilded old ring with beautiful Islamic yemani red agate stone #D2",19.99,Thailand,islamic,https://www.ebay.com/itm/Gold-gilded-old-ring-with-beautiful-Islamic-yemani-red-agate-stone-D2/183527671654?hash=item2abb1a0766%3Ag%3A6A8AAOSw96Zb2HFD&LH_Auction=1
2018-11-07 00:00:00,"Sold  Nov 7, 2018 52# Old Rare Antique Islamic Ottoman / Balkan / Russian Yatagan Knife Dagger",125.5,Germany,islamic,https://www.ebay.com/itm/52-Old-Rare-Antique-Islamic-Ottoman-Balkan-Russian-Yatagan-Knife-Dagger/163340052416?hash=item2607d367c0%3Ag%3AGk0AAOSwELBb1Sjd&LH_Auction=1
2018-11-21 00:00:00,"Sold  Nov 21, 2018 Old Antique Vintage Turquoise Bead Silver? Islamic Middle Eastern Pendant Tibet",9.95,United States,islamic,https://www.ebay.com/itm/Old-Antique-Vintage-Turquoise-Bead-Silver-Islamic-Middle-Eastern-Pendant-Tibet/273560617233?hash=item3fb17bc111%3Ag%3A50cAAOSw-eJb2fky&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Roman silver trumpet brooch",34.0,Slovakia,roman,https://www.ebay.com/itm/Roman-silver-trumpet-brooch/302998890873?hash=item468c242979%3Ag%3Agm0AAOSwFx5cFkRo&LH_Auction=1
2018-10-28 00:00:00,"Sold  Oct 28, 2018 Very rare pottery Celtic drinking cup circa 600-400 BC.",56.0,Spain,celt,https://www.ebay.com/itm/Very-rare-pottery-Celtic-drinking-cup-circa-600-400-BC/253944141833?hash=item3b20401809%3Ag%3ANGwAAOSwqnVbzNan&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 OTTOMAN RING BEZEL STONE, TEXT",5.8,Albania,islamic,https://www.ebay.com/itm/OTTOMAN-RING-BEZEL-STONE-TEXT/192728858456?hash=item2cdf88ff58%3Ag%3Al0AAAOSwfhlb8cTv&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 Old Rare Unique islamic Lapis stone Bead with holy inscription    # 8G",13.01,Thailand,islamic,https://www.ebay.com/itm/Old-Rare-Unique-islamic-Lapis-stone-Bead-with-holy-inscription-8G/273647983930?hash=item3fb6b0dd3a%3Ag%3ALMcAAOSwq2xcNj-N&LH_Auction=1
2018-11-14 00:00:00,"Sold  Nov 14, 2018 ANTIQUE VINTAGE ISLAMIC BRACELET BRONZE TURKISH ARABIAN!!!!!!!",0.99,Algeria,islamic,https://www.ebay.com/itm/ANTIQUE-VINTAGE-ISLAMIC-BRACELET-BRONZE-TURKISH-ARABIAN/163354551397?hash=item2608b0a465%3Ag%3A7zwAAOSw2bFb3vl4&LH_Auction=1
2018-11-17 00:00:00,"Sold  Nov 17, 2018 LOT 66pcs. SILVER OTTOMAN ISLAMIC ARABIC AKCE Medieval COINS 29.6gram VERY RARE",139.0,Bulgaria,islamic,https://www.ebay.com/itm/LOT-66pcs-SILVER-OTTOMAN-ISLAMIC-ARABIC-AKCE-Medieval-COINS-29-6gram-VERY-RARE/173635669779?hash=item286d7e0f13%3Ag%3A40EAAOSw3ydVqODV&LH_Auction=1
2018-12-16 00:00:00,"Sold  Dec 16, 2018 CELTIC TWO HEAD HORSE WHEEL MONEY-400bc",10.49,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/CELTIC-TWO-HEAD-HORSE-WHEEL-MONEY-400bc/273602788134?hash=item3fb3ff3b26%3Ag%3AAtAAAOSw%7E5dcDXo2&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018  Iznik Persian Turkish Ceramic Pottery Painted Glazed Vase Bottle",34.0,United States,islamic,https://www.ebay.com/itm/Iznik-Persian-Turkish-Ceramic-Pottery-Painted-Glazed-Vase-Bottle/233030742955?hash=item3641b6f3ab%3Ag%3ANXQAAOSwtcRb-y4L&LH_Auction=1
2018-11-01 00:00:00,"Sold  Nov 1, 2018 6.5'' Arabic Calendar Astrolabe Arabic Globe Navigation Astrological Calendar",25.04,India,islamic,https://www.ebay.com/itm/6-5-Arabic-Calendar-Astrolabe-Arabic-Globe-Navigation-Astrological-Calendar/302933382648?hash=item46883c95f8%3Ag%3Abb0AAOSwS9BblgqB&LH_Auction=1
2018-12-10 00:00:00,"Sold  Dec 10, 2018 Socketed Bronze Age Spearhead",35.56,,bronze age,
2018-11-20 00:00:00,"Sold  Nov 20, 2018 PAIR OF AUTHENTIC UNUSUAL NOTCHED CELTS FROM OLD CHICAGO ARTIFACT COLLECTION",43.88,United States,celt,https://www.ebay.com/itm/PAIR-OF-AUTHENTIC-UNUSUAL-NOTCHED-CELTS-FROM-OLD-CHICAGO-ARTIFACT-COLLECTION/362481944790?hash=item54659b88d6%3Ag%3AG6sAAOSwHrlb5FDK&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 BRONZE AGED ANCIENT HAIR PIN DRESS needle / Big Size 21 cm beautiful decorated",70.0,Austria,bronze age,https://www.ebay.com/itm/BRONZE-AGED-ANCIENT-HAIR-PIN-DRESS-needle-Big-Size-21-cm-beautiful-decorated/192748763491?hash=item2ce0b8b963%3Ag%3AsI8AAOSwX6RcCBzr&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Antique Middle Eastern Arabic Islamic Large Copper Serving Tray-Etched Details",24.99,,islamic,
2018-11-26 00:00:00,"Sold  Nov 26, 2018 Roman cosmetic tweezers",10.5,United Kingdom,roman,https://www.ebay.com/itm/Roman-cosmetic-tweezers/302964650029?hash=item468a19b02d%3Ag%3AtIAAAOSwv-xb8uW2&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 Big Old Islamic Coin 1200 Year Old Year 2",2.25,United States,islamic,https://www.ebay.com/itm/Big-Old-Islamic-Coin-1200-Year-Old-Year-2/223281472175?hash=item33fc9ce2af%3Ag%3Ac7AAAOSwNeVbd0AK&LH_Auction=1
2018-12-28 00:00:00,"Sold  Dec 28, 2018 3 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!",15.5,Germany,celt,https://www.ebay.com/itm/3-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/153314814612?hash=item23b2466a94%3Ag%3AfOEAAOSwa3lcH8QE&LH_Auction=1
2018-10-22 00:00:00,"Sold  Oct 22, 2018 Ancient Celtic Roman Viking bronze artifact applique/ornament fragment",0.99,Bulgaria,celt,https://www.ebay.com/itm/Ancient-Celtic-Roman-Viking-bronze-artifact-applique-ornament-fragment/223186305078?hash=item33f6f0c036%3Ag%3Ae7IAAOSwzc1bwEu1&LH_Auction=1
2018-12-03 00:00:00,"Sold  Dec 3, 2018 ANTIQUE  Wonderful ISLAMIC NATURAL BLACK AGATE AQEEQ STONE lovely Ring",15.0,Jordan,islamic,https://www.ebay.com/itm/ANTIQUE-Wonderful-ISLAMIC-NATURAL-BLACK-AGATE-AQEEQ-STONE-lovely-Ring/332904869472?hash=item4d82ad2e60%3Ag%3AeVMAAOSwI61b2hHA&LH_Auction=1
2018-11-13 00:00:00,"Sold  Nov 13, 2018 OLD (MAYBE) OTTOMAN TURKISH ISLAMIC BOWL BRASS CURE HEALTH MAGIC BOWL",50.0,Macedonia,islamic,https://www.ebay.com/itm/OLD-MAYBE-OTTOMAN-TURKISH-ISLAMIC-BOWL-BRASS-CURE-HEALTH-MAGIC-BOWL/132852349869?hash=item1eee9dfbad%3Ag%3AxaMAAOSw4c5b6FqR&LH_Auction=1
2018-10-25 00:00:00,"Sold  Oct 25, 2018 4 Ancient Celtic Glass Beads Celts VERY RARE!  TOP !!",31.0,Germany,celt,https://www.ebay.com/itm/4-Ancient-Celtic-Glass-Beads-Celts-VERY-RARE-TOP/142982124357?hash=item214a661345%3Ag%3AvPwAAOSwHTlby0cw&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Antique Sterling Silver Islamic Pendant & .835 Silver 18” Necklace",20.5,,islamic,
2018-11-03 00:00:00,"Sold  Nov 3, 2018 Lot Of Two Pre-Columbian Figurines Clay",37.0,United States,america,https://www.ebay.com/itm/Lot-Of-Two-Pre-Columbian-Figurines-Clay/232982500694?hash=item363ed6d556%3Ag%3Aj%7EYAAOSw0i5b1Im8&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 A384.Celtic style figurine of warrior.",17.0,Bulgaria,celt,https://www.ebay.com/itm/A384-Celtic-style-figurine-of-warrior/233056701121?hash=item3643430ac1%3Ag%3AKBgAAOSwOWdcGpjx&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 5 PIECES ANCIENT CELTIC INTACT OMEGA FIBULAE BROOCHES - 300/200 BC - RARE!",24.39,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/5-PIECES-ANCIENT-CELTIC-INTACT-OMEGA-FIBULAE-BROOCHES-300-200-BC-RARE/132871949070?hash=item1eefc90b0e%3Ag%3AbIYAAOSwC45b7E10&LH_Auction=1
2018-10-21 00:00:00,"Sold  Oct 21, 2018 Beautiful Persian Nisha-Puri Wonderful Turquoise Soild Silver Lovely Pendant #N6",15.0,Thailand,islamic,https://www.ebay.com/itm/Beautiful-Persian-Nisha-Puri-Wonderful-Turquoise-Soild-Silver-Lovely-Pendant-N6/223186267445?hash=item33f6f02d35%3Ag%3AzWsAAOSwvl9bwEJ9&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 18TH C. OTTOMAN BRONZE TOBACCO SMOKING PIPE",6.5,Austria,islamic,https://www.ebay.com/itm/18TH-C-OTTOMAN-BRONZE-TOBACCO-SMOKING-PIPE/192760510168?hash=item2ce16bf6d8%3Ag%3AQUQAAOSwZ8pcFrce&LH_Auction=1
2018-11-18 00:00:00,"Sold  Nov 18, 2018 Beautiful Afghan Vintage Silver Plated Fish Pendant With Stunning Lapis Stone #3",15.0,Thailand,islamic,https://www.ebay.com/itm/Beautiful-Afghan-Vintage-Silver-Plated-Fish-Pendant-With-Stunning-Lapis-Stone-3/223223087291?hash=item33f92200bb%3Ag%3At5EAAOSwIJFb5Ipq&LH_Auction=1
2018-11-25 00:00:00,"Sold  Nov 25, 2018 Fertility ** FLOWER ** ROMAN BRONZE PENDANT * ARTIFACT",4.25,United States,roman,https://www.ebay.com/itm/Fertility-FLOWER-ROMAN-BRONZE-PENDANT-ARTIFACT/163382011569?hash=item260a53a6b1%3Ag%3A%7E2AAAOSw5-hb8dC%7E&LH_Auction=1
2019-01-07 00:00:00,"Sold  Jan 7, 2019 ANTIQUE BRASS ARABIC CALLIGRAPHY 3  BOWL SIZE 2 OR 2.15 ,2.50 INCH",0.99,,islamic,
2018-11-28 00:00:00,"Sold  Nov 28, 2018 Central America Stone Skull Carving Day Of Dead Amulet Mexico Vintage Crystal",8.95,United States,america,https://www.ebay.com/itm/Central-America-Stone-Skull-Carving-Day-Of-Dead-Amulet-Mexico-Vintage-Crystal/273573095582?hash=item3fb23a289e%3Ag%3AW-cAAOSwa29b4xUV&LH_Auction=1
2018-12-22 00:00:00,"Sold  Dec 22, 2018 ANCIENT LA TENE PERIOD CELTIC BRONZE FIBULA  - RARE !",13.5,Austria,celt,https://www.ebay.com/itm/ANCIENT-LA-TENE-PERIOD-CELTIC-BRONZE-FIBULA-RARE/153304491840?hash=item23b1a8e740%3Ag%3AqtsAAOSwMKxcFNVF&LH_Auction=1
2018-12-27 00:00:00,"Sold  Dec 27, 2018 ** EXCELLENT ** Ancient CELTIC Bronze ring ** SNAKES  **",36.0,,celt,
2019-01-12 00:00:00,"Sold  Jan 12, 2019 CELTIC SOCK APPLICATION BRONZE evil eye",0.99,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/CELTIC-SOCK-APPLICATION-BRONZE-evil-eye/273641565438?hash=item3fb64eecfe%3Ag%3ADwwAAOSwNJxbnpb2&LH_Auction=1
2018-11-14 00:00:00,"Sold  Nov 14, 2018 *SC*AZTEC STANDING POTTERY FIGURE OF A SHAMAN OR A WARRIOR!!",99.0,Denmark,america,https://www.ebay.com/itm/SC-AZTEC-STANDING-POTTERY-FIGURE-OF-A-SHAMAN-OR-A-WARRIOR/223217786544?hash=item33f8d11eb0%3Ag%3AJhUAAOSw1Tdb33Em&LH_Auction=1
2018-12-21 00:00:00,"Sold  Dec 21, 2018 Franklin Mint, The Fighting Men of the American Revolution - New York Officer",14.0,United States,america,https://www.ebay.com/itm/Franklin-Mint-The-Fighting-Men-of-the-American-Revolution-New-York-Officer/332953565106?hash=item4d859437b2%3Ag%3APcwAAOSw8PJcAh9o&LH_Auction=1
2018-12-30 00:00:00,"Sold  Dec 30, 2018 Saber / Sword of Khazar Khaganate (about 8 - 9 centuries) ORIGINAL! Length 85 cm",202.5,Germany,islamic,https://www.ebay.com/itm/Saber-Sword-of-Khazar-Khaganate-about-8-9-centuries-ORIGINAL-Length-85-cm/273619412068?hash=item3fb4fce464%3Ag%3Adn8AAOSw%7EVBcG68t&LH_Auction=1
2018-12-28 00:00:00,"Sold  Dec 28, 2018 Beautiful Lapis lazuli Stone Old Silver Wonderful Islamic Design Ring  #4T",18.0,Thailand,islamic,https://www.ebay.com/itm/Beautiful-Lapis-lazuli-Stone-Old-Silver-Wonderful-Islamic-Design-Ring-4T/223289698153?hash=item33fd1a6769%3Ag%3ADzwAAOSwiSVcGOBR&LH_Auction=1
2019-01-12 00:00:00,"Sold  Jan 12, 2019 CELTIC BRONZE OMEGA BRACALET",3.99,United States,celt,https://www.ebay.com/itm/CELTIC-BRONZE-OMEGA-BRACALET/273641554695?hash=item3fb64ec307%3Ag%3AdHsAAOSwCK1cBDu9&LH_Auction=1
2019-01-07 00:00:00,"Sold  Jan 7, 2019 Scythian bronze helmet. Scythians.  3-6 centuries AD. Skythischer Bronze-Helm.",1500.0,,celt,
2018-11-07 00:00:00,"Sold  Nov 7, 2018 Roman rare old intaglio old silver ring",19.0,Thailand,roman,https://www.ebay.com/itm/Roman-rare-old-intaglio-old-silver-ring/123465796050?hash=item1cbf2289d2%3Ag%3AYPwAAOSwkvtb3I%7En&LH_Auction=1
2018-12-13 00:00:00,"Sold  Dec 13, 2018 Lot of 9 Celtic rings proto money, 5th century BC",3.0,Ukraine,celt,https://www.ebay.com/itm/Lot-of-9-Celtic-rings-proto-money-5th-century-BC/312363242116?hash=item48ba4cd284%3Ag%3AlswAAOSwzgtcDB3e&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 10# Old Rare Islamic Omani Dagger jambiya Jambya Khanjar Bedouin Kinzal w. Knife",787.77,Germany,islamic,https://www.ebay.com/itm/10-Old-Rare-Islamic-Omani-Dagger-jambiya-Jambya-Khanjar-Bedouin-Kinzal-w-Knife/163409810739?hash=item260bfbd533%3Ag%3A6iEAAOSwkDtcA5E8&LH_Auction=1
2018-12-09 00:00:00,"Sold  Dec 9, 2018 Roman silver zoomorphic military fitting",33.0,Cyprus,roman,https://www.ebay.com/itm/Roman-silver-zoomorphic-military-fitting/292845310534?hash=item442ef0d246%3Ag%3AMXMAAOSw-rxcBC%7Ef&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 20# Old Antique Islamic Ottoman / Balkan / Persian Dagger Knife",110.5,Germany,islamic,https://www.ebay.com/itm/20-Old-Antique-Islamic-Ottoman-Balkan-Persian-Dagger-Knife/163409907409?hash=item260bfd4ed1%3Ag%3AtNkAAOSw5EpcA6tb&LH_Auction=1
2018-12-15 00:00:00,"Sold  Dec 15, 2018 Antique agate Islamic writing gold gilding beautiful pendant",25.0,Thailand,islamic,https://www.ebay.com/itm/Antique-agate-Islamic-writing-gold-gilding-beautiful-pendant/302993452728?hash=item468bd12eb8%3Ag%3AF-gAAOSwORxbx2aJ&LH_Auction=1
2018-10-31 00:00:00,"Sold  Oct 31, 2018 Anxient Persian Islamic Bowl",168.5,Jordan,islamic,https://www.ebay.com/itm/Anxient-Persian-Islamic-Bowl/382600210575?hash=item5914bfe88f%3Ag%3AOe0AAOSwF2Fbs3Qh&LH_Auction=1
2019-01-16 00:00:00,"Sold  Jan 16, 2019 RARE Celtic Ring Money Proto Coin From 800 BC Artifact Valued $300 Ancient",9.95,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/RARE-Celtic-Ring-Money-Proto-Coin-From-800-BC-Artifact-Valued-300-Ancient/273648423297?hash=item3fb6b79181%3Ag%3AcU0AAOSwIGxcNDPo&LH_Auction=1
2018-12-31 00:00:00,"Sold  Dec 31, 2018 EXCELLENT RARE AFGHAN JADE DANCING HORSE INTAGLIO ANTIQUE RING #SR007",11.5,Thailand,islamic,https://www.ebay.com/itm/EXCELLENT-RARE-AFGHAN-JADE-DANCING-HORSE-INTAGLIO-ANTIQUE-RING-SR007/163449074669?hash=item260e52f3ed%3Ag%3ARC0AAOSwsqxcIPsv&LH_Auction=1
2018-12-12 00:00:00,"Sold  Dec 12, 2018 17#Old Islamic Ottoman Persian Damascus Silver Deep Inlay Knife Khanjar Dagger",61.0,Germany,islamic,https://www.ebay.com/itm/17-Old-Islamic-Ottoman-Persian-Damascus-Silver-Deep-Inlay-Knife-Khanjar-Dagger/163409887840?hash=item260bfd0260%3Ag%3A%7EiUAAOSwXc9cA6BF&LH_Auction=1
2019-01-02 00:00:00,"Sold  Jan 2, 2019  ANCIENT CELTIC  BRONZE MIRROR .",32.0,United Kingdom,celt,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-MIRROR/372548015818?hash=item56bd9796ca%3Ag%3AW6sAAOSw2%7ENcI3DR&LH_Auction=1
2018-12-31 00:00:00,"Sold  Dec 31, 2018 Islamic Pendant",4.99,United Kingdom,islamic,https://www.ebay.com/itm/Islamic-Pendant/352552711746?hash=item5215c77642%3Ag%3AKkIAAOSwUu5cFa8e&LH_Auction=1
2018-11-12 00:00:00,"Sold  Nov 12, 2018 Deer 22k gold plated Antique Islamic Writing Agate Stone Rare wonderful Pendant",27.0,,islamic,
2018-12-15 00:00:00,"Sold  Dec 15, 2018  Perfect-Ancient-Celtic-Bronze-Ring-Pendant-Proto-Money-Pre-Coin-Wearable-224  P",22.5,Bosnia and Herzegovina,celt,https://www.ebay.com/itm/Perfect-Ancient-Celtic-Bronze-Ring-Pendant-Proto-Money-Pre-Coin-Wearable-224-P/273601319266?hash=item3fb3e8d162%3Ag%3Ae48AAOSw5qdcDCv4&LH_Auction=1
2019-01-14 00:00:00,"Sold  Jan 14, 2019 Ottoman dagger Decorated with stones With inscriptions And writings Salient Old",17.0,,islamic,
2018-11-01 00:00:00,"Sold  Nov 1, 2018 Fragment Axe Celtic Bronze 2500-2000 B.C. Antique",0.99,United States,celt,https://www.ebay.com/itm/Fragment-Axe-Celtic-Bronze-2500-2000-B-C-Antique/142984834561?hash=item214a8f6e01%3Ag%3ABNAAAOSwrU1bIDql&LH_Auction=1
2018-12-23 00:00:00,"Sold  Dec 23, 2018 Roman seal ring with engraved lion",4.26,Slovakia,roman,https://www.ebay.com/itm/Roman-seal-ring-with-engraved-lion/292872488777?hash=item44308f8749%3Ag%3AD6cAAOSwZupcFiQf&LH_Auction=1
2019-01-04 00:00:00,"Sold  Jan 4, 2019 Roman military brooch with engraved concentric pattern",26.0,Slovakia,roman,https://www.ebay.com/itm/Roman-military-brooch-with-engraved-concentric-pattern/292893328047?hash=item4431cd82af%3Ag%3ADVsAAOSwkHFcJhsM&LH_Auction=1
