Object,Price,Location,Seller,Link
"Sep 27, 2019 Bronze Age Celtic Axe Head",$94.68,"North Antrim Coast, United Kingdom",blueonceagain,https://www.ebay.com/itm/Bronze-Age-Celtic-Axe-Head/274013306089?hash=item3fcc773ce9%3Ag%3A2R4AAOSwjDJdgP4A&LH_Auction=1
"Sep 27, 2019 UNIQUE ANCIENT CELTIC BRONZE HAIRPIN HALLSTATT CULTURE 600-400 B.C.130 mm",$9.77,"Novoarhangelsk, Ukraine",scandinavian-viking,https://www.ebay.com/itm/UNIQUE-ANCIENT-CELTIC-BRONZE-HAIRPIN-HALLSTATT-CULTURE-600-400-B-C-130-mm/143388984219?hash=item2162a6439b%3Ag%3AdT4AAOSwLI1dhQHo&LH_Auction=1
"Sep 27, 2019 A303. Celtic stylebronze boar figurine.",$16.00,"Pavlikeni, Bulgaria",axelina3,https://www.ebay.com/itm/A303-Celtic-stylebronze-boar-figurine/333341580696?hash=item4d9cb4dd98%3Ag%3ASKAAAOSwRn9djQO6&LH_Auction=1
"Sep 26, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT ROMANO-CELTIC BRONZE HORSE BROOCH",$29.51,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-ROMANO-CELTIC-BRONZE-HORSE-BROOCH/153647420540?hash=item23c619947c%3Ag%3ALKYAAOSwVAxdghIS&LH_Auction=1
"Sep 26, 2019 SCARCE ANCIENT CELTIC BRONZE RECUMBANT HORSE FIGURINE BRITISH 100BC-100AD",$19.67,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-ANCIENT-CELTIC-BRONZE-RECUMBANT-HORSE-FIGURINE-BRITISH-100BC-100AD/153647338825?hash=item23c6185549%3Ag%3Ai9IAAOSwwMddgfxU&LH_Auction=1
"Sep 26, 2019 SCARCE CIRCA 100BC-100AD ANCIENT CELTIC BRONZE HORSE STATUETTE",$25.86,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-HORSE-STATUETTE/153647337796?hash=item23c6185144%3Ag%3A9hMAAOSwB3pdgfv-&LH_Auction=1
"Sep 26, 2019 SCARCE CIRCA 100BC-100AD ANCIENT CELTIC BRONZE HORSE STATUETTE",$31.97,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-HORSE-STATUETTE/153647337796?hash=item23c6185144%3Ag%3A9hMAAOSwB3pdgfv-&LH_Auction=1
"Sep 26, 2019 ANCIENT CELTIC CRUDE BRONZE HORSE AND RIDER FIGURINE CIRCA 100BC-100AD",$20.90,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-CRUDE-BRONZE-HORSE-AND-RIDER-FIGURINE-CIRCA-100BC-100AD/153646130576?hash=item23c605e590%3Ag%3A1MgAAOSwrV1dgNAT&LH_Auction=1
"Sep 26, 2019 SUPERB IRON AGE CELTIC BAND DECORATED RING-METAL DETECTING FIND",$11.18,"Chester, United Kingdom",plumpton-antiques,https://www.ebay.com/itm/SUPERB-IRON-AGE-CELTIC-BAND-DECORATED-RING-METAL-DETECTING-FIND/254364588930?hash=item3b394f9b82%3Ag%3ABxkAAOSwg2xdclPL&LH_Auction=1
"Sep 26, 2019 Good Condition Celtic Woad/Cosmetic Grinder",$50.41,"North Antrim Coast, United Kingdom",blueonceagain,https://www.ebay.com/itm/Good-Condition-Celtic-Woad-Cosmetic-Grinder/274011775997?hash=item3fcc5fe3fd%3Ag%3A-KcAAOSwiqNdf7lf&LH_Auction=1
"Sep 26, 2019 CIRCA 100BC-100AD ANCIENT CELTIC BRONZE VOTIVE BULL FIGURINE RARE",$68.85,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-VOTIVE-BULL-FIGURINE-RARE/153649354644?hash=item23c6371794%3Ag%3AMNUAAOSwSwVdVQqb&LH_Auction=1
"Sep 25, 2019 CELTIC BRONZE AGE CA.600 BC OPEN- WORK WHEEL OF FORTUNE  - R 921",$8.59,"Wembley, United Kingdom",ancient.apollo,https://www.ebay.com/itm/CELTIC-BRONZE-AGE-CA-600-BC-OPEN-WORK-WHEEL-OF-FORTUNE-R-921/153646055468?hash=item23c604c02c%3Ag%3AYH0AAOSwexBdgL6u&LH_Auction=1
"Sep 25, 2019 Bronze tip spear Belogrudov culture XI - IX century BC.",$39.00,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/Bronze-tip-spear-Belogrudov-culture-XI-IX-century-BC/233342664023?hash=item36544e7d57%3Ag%3APIUAAOSw2EldfqQ-&LH_Auction=1
"Sep 25, 2019 Chisel,  culture of Gava-Goligrady is approximately 1250-1050 BC .",$30.00,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/Chisel-culture-of-Gava-Goligrady-is-approximately-1250-1050-BC/233342631519?hash=item36544dfe5f%3Ag%3AchEAAOSwOWpdfprP&LH_Auction=1
"Sep 25, 2019 A296.Celtic style bronze horse and rider figurine.",$24.00,"Pavlikeni, Bulgaria",axelina3,https://www.ebay.com/itm/A296-Celtic-style-bronze-horse-and-rider-figurine/333340426366?hash=item4d9ca3407e%3Ag%3AR5YAAOSwfopdi6OF&LH_Auction=1
"Sep 25, 2019 Very Unusual Anglo Roman [Romano-Celtic] Copper-Alloy Seal Ring ‘A Fly’",$56.56,"Peterborough, United Kingdom",ancientpasts,https://www.ebay.com/itm/Very-Unusual-Anglo-Roman-Romano-Celtic-Copper-Alloy-Seal-Ring-A-Fly/352799121910?hash=item52247761f6%3Ag%3AAacAAOSwX5hdh6y1&LH_Auction=1
"Sep 25, 2019 Roman Celtic Romanio Silver horse brooch , c1st Century ad.bc",$17.85,"Uk, United Kingdom",ancient-antiques,https://www.ebay.com/itm/Roman-Celtic-Romanio-Silver-horse-brooch-c1st-Century-ad-bc/254365137500?hash=item3b3957fa5c%3Ag%3AHwgAAOSw5PBdhJUl&LH_Auction=1
"Sep 25, 2019 Ancient Celtic Bronze Wedding Ring Circa 100 BC - 200 AD Very Rare",$5.50,"EU, France",martichworldcoins7,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Wedding-Ring-Circa-100-BC-200-AD-Very-Rare/223670189938?hash=item3413c83f72%3Ag%3AeygAAOSw-8hdggCD&LH_Auction=1
"Sep 24, 2019 ANCIENT CELTIC BRONZE RAM STATUE CIRCA 100BC-100AD RARE",$45.62,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-RAM-STATUE-CIRCA-100BC-100AD-RARE/153644560491?hash=item23c5edf06b%3Ag%3AirkAAOSwMvNdf2ww&LH_Auction=1
"Sep 24, 2019 ANCIENT CELTIC BRONZE BULL STATUE CIRCA 100BC-100AD RARE",$41.80,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-BULL-STATUE-CIRCA-100BC-100AD-RARE/153644560156?hash=item23c5edef1c%3Ag%3AsIsAAOSwWVtdf2wK&LH_Auction=1
"Sep 24, 2019 RARE CIRCA 100BC ANCIENT CELTIC-ROMANO BRONZE HORSE FIGURINE VERY UNUSUAL",$55.33,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/RARE-CIRCA-100BC-ANCIENT-CELTIC-ROMANO-BRONZE-HORSE-FIGURINE-VERY-UNUSUAL/153638215758?hash=item23c58d204e%3Ag%3Ad8AAAOSwvZFdd3Lr&LH_Auction=1
"Sep 24, 2019 RARE ANCIENT CELTIC SILVER DETAILED WIRE RING - VERY BEAUTIFUL 100bc",$15.37,"Lowestoft, Suffolk, United Kingdom",carola1709,https://www.ebay.com/itm/RARE-ANCIENT-CELTIC-SILVER-DETAILED-WIRE-RING-VERY-BEAUTIFUL-100bc/283619302903?hash=item4209071df7%3Ag%3A9X8AAOSwDhFdg8Gq&LH_Auction=1
"Sep 24, 2019 Rare!!! La Tene period > ANCIENT Celtic DECORATED Silver POMMEL of DAGGER HILT",$1.25,"Pyhra, Austria",ancient_balkans,https://www.ebay.com/itm/Rare-La-Tene-period-ANCIENT-Celtic-DECORATED-Silver-POMMEL-of-DAGGER-HILT/283617073794?hash=item4208e51a82%3Ag%3AIAMAAOSwh6hdgMnJ&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient 7  brooches fibula 1 - 3 century AD",$21.27,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-7-brooches-fibula-1-3-century-AD/163872311130?hash=item26278d075a%3Ag%3APfAAAOSw7fhdhSYv&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient 6  brooches fibula 1 - 3 century AD",$18.50,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-6-brooches-fibula-1-3-century-AD/163872305849?hash=item26278cf2b9%3Ag%3A1hsAAOSw1lxdhST1&LH_Auction=1
"Sep 23, 2019 ANCIENT CELTIC BRONZE WEDDING RING 100 BC - 100 AD VERY RARE",$2.00,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-WEDDING-RING-100-BC-100-AD-VERY-RARE/303287302156?hash=item469d54f80c%3Ag%3AXoQAAOSwB2xdf9JR&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient  6  brooches fibula 1 - 3 century AD",$29.88,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-6-brooches-fibula-1-3-century-AD/163869136699?hash=item26275c973b%3Ag%3AiksAAOSwE25dgnR-&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient  7  brooches fibula 1 - 3 century AD",$29.88,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-7-brooches-fibula-1-3-century-AD/163869110512?hash=item26275c30f0%3Ag%3AQZMAAOSwL0NdgnAk&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient  7  brooches fibula 1 - 3 century AD",$28.03,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-7-brooches-fibula-1-3-century-AD/163869110512?hash=item26275c30f0%3Ag%3AQZMAAOSwL0NdgnAk&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient  7  brooches fibula 1 - 3 century AD",$29.99,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-7-brooches-fibula-1-3-century-AD/163869110512?hash=item26275c30f0%3Ag%3AQZMAAOSwL0NdgnAk&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient  7  brooches fibula 1 - 3 century AD",$29.88,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-7-brooches-fibula-1-3-century-AD/163869110512?hash=item26275c30f0%3Ag%3AQZMAAOSwL0NdgnAk&LH_Auction=1
"Sep 23, 2019 Roman  Celtic ancient  7  brooches fibula 1 - 3 century AD",$29.88,"UA, Ukraine",tony.seller,https://www.ebay.com/itm/Roman-Celtic-ancient-7-brooches-fibula-1-3-century-AD/163869110512?hash=item26275c30f0%3Ag%3AQZMAAOSwL0NdgnAk&LH_Auction=1
"Sep 22, 2019 Ancient Celtic Bronze Bull Statue with Mithic Pattern",$29.99,"default, Hong Kong",itisno.one,https://www.ebay.com/itm/Ancient-Celtic-Bronze-Bull-Statue-with-Mithic-Pattern/352791785835?hash=item522407716b%3Ag%3AqloAAOSwXSVdffRi&LH_Auction=1
"Sep 22, 2019 OMEGA CELTIC BRONZE FIBULA",$0.99,"Zenica, Bosnia and Herzegovina",alexancient9,https://www.ebay.com/itm/OMEGA-CELTIC-BRONZE-FIBULA/323916780249?hash=item4b6af1d2d9%3Ag%3AdosAAOSwq2hdfqa1&LH_Auction=1
"Sep 22, 2019 LOT of 15 pcs. BRONZE CELTIC RING MONEY, Metal Detector Finds!!!",$24.99,"..................., Norway",aurelius1962,https://www.ebay.com/itm/LOT-of-15-pcs-BRONZE-CELTIC-RING-MONEY-Metal-Detector-Finds/323916860526?hash=item4b6af30c6e%3Ag%3A1iwAAOSwGTVdfsKK&LH_Auction=1
"Sep 22, 2019 CELTIC lot of 2 Wheel Money 400 BC",$0.99,"Zenica, Bosnia and Herzegovina",alexancient9,https://www.ebay.com/itm/CELTIC-lot-of-2-Wheel-Money-400-BC/323916764461?hash=item4b6af1952d%3Ag%3A5pgAAOSw5s9dfqD2&LH_Auction=1
"Sep 22, 2019 ANCIENT CELTIC BRONZE RING WITH HORSE AND RIDER DEPICTION CIRCA 100AD",$15.37,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-RING-WITH-HORSE-AND-RIDER-DEPICTION-CIRCA-100AD/153641496504?hash=item23c5bf2fb8%3Ag%3Au-8AAOSw8klde3ok&LH_Auction=1
"Sep 22, 2019 NICE ANCIENT CELTIC BRONZE HORSE AND RIDER FIGURINE CIRCA 100BC-100AD",$31.97,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/NICE-ANCIENT-CELTIC-BRONZE-HORSE-AND-RIDER-FIGURINE-CIRCA-100BC-100AD/153641433611?hash=item23c5be3a0b%3Ag%3AnxAAAOSw7Xxde2YW&LH_Auction=1
"Sep 22, 2019 CIRCA 100BC-100AD BRITISH FOUND ANCIENT CELTIC SILVER BROOCH",$31.97,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/CIRCA-100BC-100AD-BRITISH-FOUND-ANCIENT-CELTIC-SILVER-BROOCH/153641492336?hash=item23c5bf1f70%3Ag%3Ai0gAAOSwi81de3gx&LH_Auction=1
"Sep 22, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT ROMANO-CELTIC BRONZE HORSE BROOCH",$12.91,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-ROMANO-CELTIC-BRONZE-HORSE-BROOCH/153641491428?hash=item23c5bf1be4%3Ag%3AEEAAAOSwnqFde3fj&LH_Auction=1
"Sep 22, 2019 Ax  culture of Gava-Goligrady is approximately 1250-1050 BC .",$200.50,"Kiev, Ukraine",sergii78,https://www.ebay.com/itm/Ax-culture-of-Gava-Goligrady-is-approximately-1250-1050-BC/233339881513?hash=item3654240829%3Ag%3Al4MAAOSw3zVdeqgZ&LH_Auction=1
"Sep 22, 2019 BRITISH FOUND BEAUTIFUL ANCIENT CELTIC BRONZE HORSE STATUETTE CIRCA. 100BCE",$50.41,"Gisleham, United Kingdom",antiquitybox,https://www.ebay.com/itm/BRITISH-FOUND-BEAUTIFUL-ANCIENT-CELTIC-BRONZE-HORSE-STATUETTE-CIRCA-100BCE/264466344575?hash=item3d936c2a7f%3Ag%3AqAcAAOSwK09de90o&LH_Auction=1
"Sep 22, 2019 VERY RARE AND BEAUTIFUL ANCIENT CELTIC IRON SPIRAL BRACELET CIRCA 900-700BCE",$74.83,"Gisleham, United Kingdom",antiquitybox,https://www.ebay.com/itm/VERY-RARE-AND-BEAUTIFUL-ANCIENT-CELTIC-IRON-SPIRAL-BRACELET-CIRCA-900-700BCE/264466355900?hash=item3d936c56bc%3Ag%3Ah0AAAOSwN9NdaTKf&LH_Auction=1
"Sep 22, 2019 SCARCE ANCIENT CELTIC SILVER KNOTWORK AMULET PENDANT CIRCA. 900-700BCE",$30.74,"Gisleham, United Kingdom",antiquitybox,https://www.ebay.com/itm/SCARCE-ANCIENT-CELTIC-SILVER-KNOTWORK-AMULET-PENDANT-CIRCA-900-700BCE/264466385211?hash=item3d936cc93b%3Ag%3AZmQAAOSwKENdX-kA&LH_Auction=1
"Sep 22, 2019  Ancient  IRON BATTLE AXE HEAD   3-5 century AD",$19.99,"Lviv, Ukraine",vintagussr,https://www.ebay.com/itm/Ancient-IRON-BATTLE-AXE-HEAD-3-5-century-AD/133169378073?hash=item1f01837319%3Ag%3AP40AAOSw0JBdep1q&LH_Auction=1
"Sep 22, 2019 2835	Ancient Celtic bronze early fibula 9-8 BC ,",$33.20,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/2835-Ancient-Celtic-bronze-early-fibula-9-8-BC/174028149627?hash=item2884e2d37b%3Ag%3AVaQAAOSwdCNdebwT&LH_Auction=1
"Sep 22, 2019 2658	Ancient Celtic early silver earring",$15.37,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/2658-Ancient-Celtic-early-silver-earring/183951067702?hash=item2ad4568a36%3Ag%3AvWUAAOSwLKZdebuM&LH_Auction=1
"Sep 22, 2019 2656	Ancient Celtic early silver jewelry 5.20 g",$18.52,"London, United Kingdom",petronius_2008,https://www.ebay.com/itm/2656-Ancient-Celtic-early-silver-jewelry-5-20-g/174028148059?hash=item2884e2cd5b%3Ag%3AfNoAAOSw4Btdebr5&LH_Auction=1
"Sep 21, 2019 sword Bronze  Neolithic & Paleolithic , sword celtic",$510.00,"Jastków, Poland",zoriananti-0,https://www.ebay.com/itm/sword-Bronze-Neolithic-Paleolithic-sword-celtic/113885280445?hash=item1a841778bd%3Ag%3A9wAAAOSwbYddaAwr&LH_Auction=1
"Sep 21, 2019 A164. Celtic style bronze horse harnest pendant.Eagle",$16.00,"Pavlikeni, Bulgaria",axelina3,https://www.ebay.com/itm/A164-Celtic-style-bronze-horse-harnest-pendant-Eagle/333334839396?hash=item4d9c4e0064%3Ag%3AxlYAAOSwtc5c4YBL&LH_Auction=1
"Sep 21, 2019 Superb Complete Iron Age Celtic Iron La Tene spiral Fibula / Brooch Hallstatt",$6.76,"Bretten, Germany",este-bella19,https://www.ebay.com/itm/Superb-Complete-Iron-Age-Celtic-Iron-La-Tene-spiral-Fibula-Brooch-Hallstatt/392421924196?hash=item5b5e2b5d64%3Ag%3A5aMAAOSw%7EVtdeVjE&LH_Auction=1
"Sep 21, 2019 Un researched Iron Age / Celtic ? or Anglo Saxon coin metal detecting detector",$31.97,"Pontefract, West Yorkshire, United Kingdom",craig20050,https://www.ebay.com/itm/Un-researched-Iron-Age-Celtic-or-Anglo-Saxon-coin-metal-detecting-detector/392419863012?hash=item5b5e0be9e4%3Ag%3AcoEAAOSwDZRdd-ZT&LH_Auction=1
"Sep 21, 2019 BRONZE ROMAN TOOL",$3.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/BRONZE-ROMAN-TOOL/274008701498?hash=item3fcc30fa3a%3Ag%3Avx4AAOSw%7E3tda%7Emt&LH_Auction=1
"Sep 21, 2019 BYZANTINE LEAD BROCH PEDANT WITH GREEN AND BLUE BEADS",$4.99,"SR, Bosnia and Herzegovina",savas013,https://www.ebay.com/itm/BYZANTINE-LEAD-BROCH-PEDANT-WITH-GREEN-AND-BLUE-BEADS/274008700813?hash=item3fcc30f78d%3Ag%3AiQwAAOSwGTddfNZ0&LH_Auction=1
"Sep 21, 2019 Lot of 3 Ancient Celtic Amulet Wheel / ""Proto money"" (Pre-Coins)",$10.00,"Saint-Petersburg, Russian Federation",ancient777,https://www.ebay.com/itm/Lot-of-3-Ancient-Celtic-Amulet-Wheel-Proto-money-Pre-Coins/383146567309?hash=item593550a68d%3Ag%3AG0QAAOSwGbldarDX&LH_Auction=1
"Sep 20, 2019 Ancient Roman Celtic bronze artifact large HAIRPIN RARE",$23.50,"Moscow, Russian Federation",antic-mikhail,https://www.ebay.com/itm/Ancient-Roman-Celtic-bronze-artifact-large-HAIRPIN-RARE/183948526849?hash=item2ad42fc501%3Ag%3AiOYAAOSwg8hdd56b&LH_Auction=1
"Sep 20, 2019 SUPERB  CELTIC CA.400BC BRONZE SUN AMULET WITH LOOP  - RARE - R820",$23.36,"Wembley, United Kingdom",ancient.apollo,https://www.ebay.com/itm/SUPERB-CELTIC-CA-400BC-BRONZE-SUN-AMULET-WITH-LOOP-RARE-R820/153637657774?hash=item23c5849cae%3Ag%3AZE4AAOSwy3Bddp2j&LH_Auction=1
"Sep 20, 2019 Rare ancient Celtic lead boar c 1st Century bce",$12.28,"HAILSHAM, East Sussex, United Kingdom",ancient-antiques,https://www.ebay.com/itm/Rare-ancient-Celtic-lead-boar-c-1st-Century-bce/254360450878?hash=item3b3910773e%3Ag%3AH9cAAOSwmrJdS-gP&LH_Auction=1
"Sep 20, 2019 Silver Celtic Ring",$7.99,"Bishop's Stortford, United Kingdom",del550,https://www.ebay.com/itm/Silver-Celtic-Ring/153641629467?hash=item23c5c1371b%3Ag%3AzXEAAOSwuchde57W&LH_Auction=1
"Sep 19, 2019 CIRCA 100BC-100AD BRITISH FOUND ANCIENT CELTIC BRONZE BRACELET",$14.14,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/CIRCA-100BC-100AD-BRITISH-FOUND-ANCIENT-CELTIC-BRONZE-BRACELET/153638284607?hash=item23c58e2d3f%3Ag%3A64YAAOSwg-Zdd4UZ&LH_Auction=1
"Sep 19, 2019 CIRCA 100BC-100AD ANCIENT CELTIC BRONZE HORSE OR RAM MOUNT",$23.36,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-HORSE-OR-RAM-MOUNT/153638217968?hash=item23c58d28f0%3Ag%3A0pYAAOSwDpBdd3OY&LH_Auction=1
"Sep 19, 2019 1 Ancient Celtic Glass Bead, Celts VERY RARE!  TOP !!",$81.00,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/1-Ancient-Celtic-Glass-Bead-Celts-VERY-RARE-TOP/143382671032?hash=item216245eeb8%3Ag%3AgQsAAOSwi%7EVdfP-c&LH_Auction=1
"Sep 19, 2019 Rare Celtic Iron Age Copper-alloy Finger Ring – Zoomorphic Stag Head",$30.74,"Peterborough, United Kingdom",ancientpasts,https://www.ebay.com/itm/Rare-Celtic-Iron-Age-Copper-alloy-Finger-Ring-Zoomorphic-Stag-Head/352792445876?hash=item52241183b4%3Ag%3AzSQAAOSwUP1df67u&LH_Auction=1
"Sep 19, 2019 ANCIENT EUROPEAN CELTIC PERIOD SILVER DRAGONESQUE BROOCH.",$211.48,"King's Lynn, United Kingdom",equitas0,https://www.ebay.com/itm/ANCIENT-EUROPEAN-CELTIC-PERIOD-SILVER-DRAGONESQUE-BROOCH/143378285335?hash=item2162030317%3Ag%3A3RcAAOSwfaxddlkC&LH_Auction=1
"Sep 19, 2019 Celtic Iron Age Zoomorphic Votive Figurine to Goddess Artio The Bear 1st C. BC",$307.39,"Peterborough, United Kingdom",ancientpasts,https://www.ebay.com/itm/Celtic-Iron-Age-Zoomorphic-Votive-Figurine-to-Goddess-Artio-The-Bear-1st-C-BC/352792203601?hash=item52240dd151%3Ag%3ANyYAAOSwMRJci9af&LH_Auction=1
"Sep 18, 2019 Aroma pendant Bronze Age original",$4.00,"Warszawa, Poland",collector0505,https://www.ebay.com/itm/Aroma-pendant-Bronze-Age-original/293227625352?hash=item4445ba7b88%3Ag%3ABCUAAOSwin5ddWDv&LH_Auction=1
"Sep 18, 2019 ANCIENT CELTIC CA.800 BC BRONZE ZOOMOPRHIC RITUAL AXE -RARE R785",$55.33,"Wembley, United Kingdom",ancient.apollo,https://www.ebay.com/itm/ANCIENT-CELTIC-CA-800-BC-BRONZE-ZOOMOPRHIC-RITUAL-AXE-RARE-R785/153632850322?hash=item23c53b4192%3Ag%3AsxUAAOSwyEVdcXpg&LH_Auction=1
"Sep 18, 2019 Large Stamped Celtic Bronze Ring Money",$46.72,"North Antrim Coast, United Kingdom",blueonceagain,https://www.ebay.com/itm/Large-Stamped-Celtic-Bronze-Ring-Money/273999287596?hash=item3fcba1552c%3Ag%3AbWUAAOSw3iNddJvy&LH_Auction=1
"Sep 18, 2019 Old European Celtic Toggle",$3.93,"North Antrim Coast, United Kingdom",blueonceagain,https://www.ebay.com/itm/Old-European-Celtic-Toggle/273999285542?hash=item3fcba14d26%3Ag%3AuuMAAOSwW5BddJrw&LH_Auction=1
"Sep 18, 2019 1 Ancient Celtic Clay Bead Celts VERY RARE!  TOP !!",$24.50,"Bavaria, Germany",caracalla10,https://www.ebay.com/itm/1-Ancient-Celtic-Clay-Bead-Celts-VERY-RARE-TOP/153641670208?hash=item23c5c1d640%3Ag%3AQAIAAOSwghtde6w6&LH_Auction=1
"Sep 18, 2019 ANCIENT CELTIC BRONZE PROTO RING MONEY CIRCA 500 BC VERY RARE AND SCARCE",$10.00,"EU, France",shtil42-4,https://www.ebay.com/itm/ANCIENT-CELTIC-BRONZE-PROTO-RING-MONEY-CIRCA-500-BC-VERY-RARE-AND-SCARCE/303281681110?hash=item469cff32d6%3Ag%3AqC4AAOSw2RZdeR8R&LH_Auction=1
"Sep 18, 2019 Silver Celtic Ring",$8.80,"Bishop's Stortford, United Kingdom",del550,https://www.ebay.com/itm/Silver-Celtic-Ring/202776535525?hash=item2f366c61e5%3Ag%3AJwoAAOSwSCpdeP2S&LH_Auction=1
"Sep 17, 2019 Ancient Roman Celtic artifact w ornament brooch fibula 1 cent AD Super Condition",$22.30,"Moscow, Russian Federation",antic-mikhail,https://www.ebay.com/itm/Ancient-Roman-Celtic-artifact-w-ornament-brooch-fibula-1-cent-AD-Super-Condition/183943851280?hash=item2ad3e86d10%3Ag%3AaW4AAOSw6mBdc4B3&LH_Auction=1
"Sep 17, 2019 ** AMAZING  ** Ancient CELTIC Bronze Fibula  3. - 4. century BC",$2.25,"Pireas, default, Greece",olympiacoins,https://www.ebay.com/itm/AMAZING-Ancient-CELTIC-Bronze-Fibula-3-4-century-BC/352785712344?hash=item5223aac4d8%3Ag%3AZEwAAOSwTrpdeDL9&LH_Auction=1
"Sep 17, 2019 Roman  Celtic ancient  9 brooches fibula 1 century AD",$15.00,"Novoarhangelsk, Ukraine",scandinavian-viking,https://www.ebay.com/itm/Roman-Celtic-ancient-9-brooches-fibula-1-century-AD/143385671627?hash=item216273b7cb%3Ag%3AH1QAAOSwGW5dgKyg&LH_Auction=1
"Sep 17, 2019 SCARCE CIRCA 100BC-100AD ANCIENT CELTIC BRONZE HORSE STATUETTE",$50.42,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-HORSE-STATUETTE/153637270289?hash=item23c57eb311%3Ag%3A7X0AAOSwi81ddj9g&LH_Auction=1
"Sep 17, 2019 ANCIENT BRONZE EARLY CELTIC AXE",$127.50,"Lviv, Ukraine",tasya729,https://www.ebay.com/itm/ANCIENT-BRONZE-EARLY-CELTIC-AXE/183944393385?hash=item2ad3f0b2a9%3Ag%3AmSMAAOSwzXtdc%7ECJ&LH_Auction=1
"Sep 16, 2019 CIRCA 300-100 BC CELTIC SILVER SPIRAL RING",$76.23,"CYPRUS, Cyprus",ancientground,https://www.ebay.com/itm/CIRCA-300-100-BC-CELTIC-SILVER-SPIRAL-RING/392414791994?hash=item5b5dbe893a%3Ag%3AKWsAAOSwiHFdcqT%7E&LH_Auction=1
"Sep 16, 2019  SCARCE ANCIENT CELTIC BRONZE RECUMBANT HORSE FIGURINE BRITISH 100BC-100AD",$67.63,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-ANCIENT-CELTIC-BRONZE-RECUMBANT-HORSE-FIGURINE-BRITISH-100BC-100AD/153633480865?hash=item23c544e0a1%3Ag%3AwcsAAOSwdjtdcluE&LH_Auction=1
"Sep 16, 2019 SCARCE CIRCA 100BC-100AD ANCIENT CELTIC BRONZE HORSE STATUETTE",$260.66,"Didcot, United Kingdom",antiquiti,https://www.ebay.com/itm/SCARCE-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-HORSE-STATUETTE/153633435320?hash=item23c5442eb8%3Ag%3ACYgAAOSw8DRdck4D&LH_Auction=1
